Component 1,CAS-RN 1,Component 2,CAS-RN 2,Liquid Fraction 1 (mol/mol),Temperature (°C),Liquid Fraction 2 (mol/mol),Pressure EXP (bar),SMILES 1,SMILES 2
co2,124-38-9,n-hexane,110-54-3,0.91,20,0.08999999999999997,50.7,C(=O)=O,CCCCCC
co2,124-38-9,n-hexane,110-54-3,0.503,25,0.497,35.1,C(=O)=O,CCCCCC
co2,124-38-9,n-hexane,110-54-3,0.61,25,0.39,41.5,C(=O)=O,CCCCCC
co2,124-38-9,n-hexane,110-54-3,0.708,25,0.29200000000000004,46.5,C(=O)=O,CCCCCC
co2,124-38-9,n-hexane,110-54-3,0.81,25,0.18999999999999995,50.7,C(=O)=O,CCCCCC
co2,124-38-9,n-hexane,110-54-3,0.91,25,0.08999999999999997,55.5,C(=O)=O,CCCCCC
co2,124-38-9,n-hexane,110-54-3,0.503,30,0.497,38.3,C(=O)=O,CCCCCC
co2,124-38-9,n-hexane,110-54-3,0.61,30,0.39,45.9,C(=O)=O,CCCCCC
co2,124-38-9,n-hexane,110-54-3,0.708,30,0.29200000000000004,50.8,C(=O)=O,CCCCCC
co2,124-38-9,n-hexane,110-54-3,0.81,30,0.18999999999999995,55.8,C(=O)=O,CCCCCC
co2,124-38-9,n-hexane,110-54-3,0.91,30,0.08999999999999997,61.5,C(=O)=O,CCCCCC
co2,124-38-9,n-hexane,110-54-3,0.503,35,0.497,40.6,C(=O)=O,CCCCCC
co2,124-38-9,n-hexane,110-54-3,0.61,35,0.39,48.6,C(=O)=O,CCCCCC
co2,124-38-9,n-hexane,110-54-3,0.708,35,0.29200000000000004,55.1,C(=O)=O,CCCCCC
co2,124-38-9,n-hexane,110-54-3,0.81,35,0.18999999999999995,60.2,C(=O)=O,CCCCCC
co2,124-38-9,n-hexane,110-54-3,0.91,35,0.08999999999999997,66.5,C(=O)=O,CCCCCC
co2,124-38-9,n-hexane,110-54-3,0.503,40,0.497,43.5,C(=O)=O,CCCCCC
co2,124-38-9,n-hexane,110-54-3,0.61,40,0.39,52.1,C(=O)=O,CCCCCC
co2,124-38-9,n-hexane,110-54-3,0.708,40,0.29200000000000004,58.9,C(=O)=O,CCCCCC
co2,124-38-9,n-hexane,110-54-3,0.81,40,0.18999999999999995,64.5,C(=O)=O,CCCCCC
co2,124-38-9,n-hexane,110-54-3,0.91,40,0.08999999999999997,73.1,C(=O)=O,CCCCCC
co2,124-38-9,toluene,108-88-3,0.502,20,0.498,36.8,C(=O)=O,CC1=CC=CC=C1
co2,124-38-9,toluene,108-88-3,0.601,20,0.399,40.6,C(=O)=O,CC1=CC=CC=C1
co2,124-38-9,toluene,108-88-3,0.7070000000000001,20,0.2929999999999999,44.2,C(=O)=O,CC1=CC=CC=C1
co2,124-38-9,toluene,108-88-3,0.8079999999999999,20,0.19200000000000006,48.1,C(=O)=O,CC1=CC=CC=C1
co2,124-38-9,toluene,108-88-3,0.903,20,0.09699999999999998,49.3,C(=O)=O,CC1=CC=CC=C1
co2,124-38-9,toluene,108-88-3,0.502,25,0.498,38.0,C(=O)=O,CC1=CC=CC=C1
co2,124-38-9,toluene,108-88-3,0.601,25,0.399,45.3,C(=O)=O,CC1=CC=CC=C1
co2,124-38-9,toluene,108-88-3,0.7070000000000001,25,0.2929999999999999,50.3,C(=O)=O,CC1=CC=CC=C1
co2,124-38-9,toluene,108-88-3,0.8079999999999999,25,0.19200000000000006,53.0,C(=O)=O,CC1=CC=CC=C1
co2,124-38-9,toluene,108-88-3,0.903,25,0.09699999999999998,55.8,C(=O)=O,CC1=CC=CC=C1
co2,124-38-9,toluene,108-88-3,0.502,30,0.498,42.1,C(=O)=O,CC1=CC=CC=C1
co2,124-38-9,toluene,108-88-3,0.601,30,0.399,48.8,C(=O)=O,CC1=CC=CC=C1
co2,124-38-9,toluene,108-88-3,0.7070000000000001,30,0.2929999999999999,54.6,C(=O)=O,CC1=CC=CC=C1
co2,124-38-9,toluene,108-88-3,0.8079999999999999,30,0.19200000000000006,59.5,C(=O)=O,CC1=CC=CC=C1
co2,124-38-9,toluene,108-88-3,0.903,30,0.09699999999999998,62.9,C(=O)=O,CC1=CC=CC=C1
co2,124-38-9,toluene,108-88-3,0.502,35,0.498,45.0,C(=O)=O,CC1=CC=CC=C1
co2,124-38-9,toluene,108-88-3,0.601,35,0.399,54.0,C(=O)=O,CC1=CC=CC=C1
co2,124-38-9,toluene,108-88-3,0.7070000000000001,35,0.2929999999999999,60.1,C(=O)=O,CC1=CC=CC=C1
co2,124-38-9,toluene,108-88-3,0.8079999999999999,35,0.19200000000000006,63.9,C(=O)=O,CC1=CC=CC=C1
co2,124-38-9,toluene,108-88-3,0.903,35,0.09699999999999998,69.1,C(=O)=O,CC1=CC=CC=C1
co2,124-38-9,toluene,108-88-3,0.502,40,0.498,49.2,C(=O)=O,CC1=CC=CC=C1
co2,124-38-9,toluene,108-88-3,0.601,40,0.399,58.2,C(=O)=O,CC1=CC=CC=C1
co2,124-38-9,toluene,108-88-3,0.7070000000000001,40,0.2929999999999999,65.1,C(=O)=O,CC1=CC=CC=C1
co2,124-38-9,toluene,108-88-3,0.8079999999999999,40,0.19200000000000006,70.5,C(=O)=O,CC1=CC=CC=C1
co2,124-38-9,toluene,108-88-3,0.903,40,0.09699999999999998,74.9,C(=O)=O,CC1=CC=CC=C1
co2,124-38-9,n-heptane,142-82-5,0.503,20,0.497,34.8,C(=O)=O,CCCCCCC
co2,124-38-9,n-heptane,142-82-5,0.605,20,0.395,41.2,C(=O)=O,CCCCCCC
co2,124-38-9,n-heptane,142-82-5,0.7070000000000001,20,0.2929999999999999,45.3,C(=O)=O,CCCCCCC
co2,124-38-9,n-heptane,142-82-5,0.802,20,0.19799999999999995,48.1,C(=O)=O,CCCCCCC
co2,124-38-9,n-heptane,142-82-5,0.904,20,0.09599999999999997,50.9,C(=O)=O,CCCCCCC
co2,124-38-9,n-heptane,142-82-5,0.503,25,0.497,37.9,C(=O)=O,CCCCCCC
co2,124-38-9,n-heptane,142-82-5,0.605,25,0.395,44.2,C(=O)=O,CCCCCCC
co2,124-38-9,n-heptane,142-82-5,0.7070000000000001,25,0.2929999999999999,49.2,C(=O)=O,CCCCCCC
co2,124-38-9,n-heptane,142-82-5,0.802,25,0.19799999999999995,52.8,C(=O)=O,CCCCCCC
co2,124-38-9,n-heptane,142-82-5,0.904,25,0.09599999999999997,56.1,C(=O)=O,CCCCCCC
co2,124-38-9,n-heptane,142-82-5,0.503,30,0.497,41.1,C(=O)=O,CCCCCCC
co2,124-38-9,n-heptane,142-82-5,0.605,30,0.395,47.6,C(=O)=O,CCCCCCC
co2,124-38-9,n-heptane,142-82-5,0.7070000000000001,30,0.2929999999999999,54.1,C(=O)=O,CCCCCCC
co2,124-38-9,n-heptane,142-82-5,0.802,30,0.19799999999999995,57.8,C(=O)=O,CCCCCCC
co2,124-38-9,n-heptane,142-82-5,0.904,30,0.09599999999999997,61.4,C(=O)=O,CCCCCCC
co2,124-38-9,n-heptane,142-82-5,0.503,35,0.497,43.2,C(=O)=O,CCCCCCC
co2,124-38-9,n-heptane,142-82-5,0.605,35,0.395,51.8,C(=O)=O,CCCCCCC
co2,124-38-9,n-heptane,142-82-5,0.7070000000000001,35,0.2929999999999999,58.2,C(=O)=O,CCCCCCC
co2,124-38-9,n-heptane,142-82-5,0.802,35,0.19799999999999995,63.1,C(=O)=O,CCCCCCC
co2,124-38-9,n-heptane,142-82-5,0.904,35,0.09599999999999997,67.8,C(=O)=O,CCCCCCC
co2,124-38-9,n-heptane,142-82-5,0.503,40,0.497,45.7,C(=O)=O,CCCCCCC
co2,124-38-9,n-heptane,142-82-5,0.605,40,0.395,54.3,C(=O)=O,CCCCCCC
co2,124-38-9,n-heptane,142-82-5,0.7070000000000001,40,0.2929999999999999,62.9,C(=O)=O,CCCCCCC
co2,124-38-9,n-heptane,142-82-5,0.802,40,0.19799999999999995,69.1,C(=O)=O,CCCCCCC
co2,124-38-9,n-heptane,142-82-5,0.904,40,0.09599999999999997,74.1,C(=O)=O,CCCCCCC
co2,124-38-9,propanol,71-23-8,0.0492,20,0.9508,7.4,C(=O)=O,CCCO
co2,124-38-9,propanol,71-23-8,0.1045,20,0.8955,14.9,C(=O)=O,CCCO
co2,124-38-9,propanol,71-23-8,0.1881,20,0.8119000000000001,25.5,C(=O)=O,CCCO
co2,124-38-9,propanol,71-23-8,0.2882,20,0.7118,36.0,C(=O)=O,CCCO
co2,124-38-9,propanol,71-23-8,0.4181,20,0.5819,45.2,C(=O)=O,CCCO
co2,124-38-9,propanol,71-23-8,0.612,20,0.388,51.6,C(=O)=O,CCCO
co2,124-38-9,propanol,71-23-8,0.6559,20,0.34409999999999996,52.1,C(=O)=O,CCCO
co2,124-38-9,propanol,71-23-8,0.8089,20,0.19110000000000005,52.6,C(=O)=O,CCCO
co2,124-38-9,propanol,71-23-8,0.0361,30,0.9639,6.4,C(=O)=O,CCCO
co2,124-38-9,propanol,71-23-8,0.0817,30,0.9183,14.1,C(=O)=O,CCCO
co2,124-38-9,propanol,71-23-8,0.1729,30,0.8271,26.4,C(=O)=O,CCCO
co2,124-38-9,propanol,71-23-8,0.2732,30,0.7268,39.7,C(=O)=O,CCCO
co2,124-38-9,propanol,71-23-8,0.4389,30,0.5610999999999999,54.7,C(=O)=O,CCCO
co2,124-38-9,propanol,71-23-8,0.5670000000000001,30,0.43299999999999994,61.8,C(=O)=O,CCCO
co2,124-38-9,propanol,71-23-8,0.7631,30,0.2369,64.9,C(=O)=O,CCCO
co2,124-38-9,propanol,71-23-8,0.7913,30,0.2087,65.2,C(=O)=O,CCCO
co2,124-38-9,propanol,71-23-8,0.0337,40,0.9663,6.1,C(=O)=O,CCCO
co2,124-38-9,propanol,71-23-8,0.08900000000000001,40,0.911,15.5,C(=O)=O,CCCO
co2,124-38-9,propanol,71-23-8,0.1442,40,0.8558,25.4,C(=O)=O,CCCO
co2,124-38-9,propanol,71-23-8,0.22039999999999998,40,0.7796000000000001,36.5,C(=O)=O,CCCO
co2,124-38-9,propanol,71-23-8,0.2867,40,0.7133,47.9,C(=O)=O,CCCO
co2,124-38-9,propanol,71-23-8,0.37439999999999996,40,0.6256,58.7,C(=O)=O,CCCO
co2,124-38-9,propanol,71-23-8,0.542,40,0.45799999999999996,71.6,C(=O)=O,CCCO
co2,124-38-9,propanol,71-23-8,0.7423000000000001,40,0.25769999999999993,78.6,C(=O)=O,CCCO
co2,124-38-9,n-butanol,71-36-3,0.0444,20,0.9556,6.3,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.08839999999999999,20,0.9116,12.3,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.1761,20,0.8239,22.6,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.254,20,0.746,30.9,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.38670000000000004,20,0.6133,43.1,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.4927,20,0.5073,49.5,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.7414000000000001,20,0.25859999999999994,54.6,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.0281,30,0.9719,5.2,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.053899999999999997,30,0.9461,9.6,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.1307,30,0.8693,19.3,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.19390000000000002,30,0.8061,28.9,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.2591,30,0.7409,36.2,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.2969,30,0.7031000000000001,42.5,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.3618,30,0.6382,49.6,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.4265,30,0.5735,55.1,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.5496,30,0.4504,61.2,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.6394,30,0.36060000000000003,64.8,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.7637999999999999,30,0.23620000000000008,66.5,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.7798999999999999,30,0.22010000000000007,66.8,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.8119,30,0.18810000000000004,67.0,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.8367,30,0.1633,67.4,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.0322,40,0.9678,5.7,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.048499999999999995,40,0.9515,8.5,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.0882,40,0.9117999999999999,14.5,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.1424,40,0.8576,23.4,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.2004,40,0.7996,32.5,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.25429999999999997,40,0.7457,40.4,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.2867,40,0.7133,45.8,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.2876,40,0.7123999999999999,46.0,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.3193,40,0.6807000000000001,50.3,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.3367,40,0.6633,52.3,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.39390000000000003,40,0.6061,60.9,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.42229999999999995,40,0.5777000000000001,63.6,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.424,40,0.5760000000000001,64.1,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.46,40,0.54,66.7,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.46549999999999997,40,0.5345,67.5,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.4832,40,0.5167999999999999,68.2,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.5363,40,0.4637,72.3,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.595,40,0.405,75.5,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.6406999999999999,40,0.35930000000000006,77.7,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.6693000000000001,40,0.3306999999999999,79.6,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.7053,40,0.29469999999999996,80.6,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.7245,40,0.27549999999999997,80.7,C(=O)=O,CCCCO
co2,124-38-9,n-butanol,71-36-3,0.7820999999999999,40,0.2179000000000001,81.1,C(=O)=O,CCCCO
co2,124-38-9,2-butanol,78-92-2,0.0412,25,0.9588,7.4,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.10210000000000001,25,0.8979,16.2,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.1942,25,0.8058,26.6,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.3121,25,0.6879,37.3,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.4269,25,0.5730999999999999,46.8,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.4857,25,0.5143,50.4,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.5965,25,0.40349999999999997,55.1,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.6572,25,0.3428,56.5,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.7171,25,0.28290000000000004,57.9,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.8724,25,0.12760000000000005,60.1,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.9641,25,0.03590000000000004,62.8,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.023799999999999998,35,0.9762,4.8,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.0587,35,0.9413,11.2,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.1266,35,0.8734,21.4,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.1989,35,0.8011,30.0,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.2883,35,0.7117,39.6,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.4279,35,0.5721,53.4,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.5398,35,0.46020000000000005,61.8,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.6219,35,0.3781,65.9,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.6884999999999999,35,0.3115000000000001,68.3,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.7249,35,0.2751,69.0,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.7297,35,0.2703,69.1,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.7973,35,0.2027,70.2,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.8011,35,0.19889999999999997,70.6,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.8183,35,0.18169999999999997,71.1,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.8484999999999999,35,0.15150000000000008,72.5,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.054299999999999994,45,0.9457,10.5,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.08470000000000001,45,0.9153,16.1,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.1445,45,0.8555,26.1,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.2234,45,0.7766,37.6,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.3295,45,0.6705,49.2,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.4355,45,0.5645,60.4,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.5152,45,0.4848,66.9,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.6082,45,0.39180000000000004,73.8,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.7643000000000001,45,0.2356999999999999,81.1,C(=O)=O,CCC(C)O
co2,124-38-9,2-butanol,78-92-2,0.7792,45,0.2208,81.5,C(=O)=O,CCC(C)O
co2,124-38-9,1-hexanol,111-27-3,0.0765,20,0.9235,7.6,C(=O)=O,CCCCCCO
co2,124-38-9,1-hexanol,111-27-3,0.1308,20,0.8692,13.3,C(=O)=O,CCCCCCO
co2,124-38-9,1-hexanol,111-27-3,0.2545,20,0.7455,24.8,C(=O)=O,CCCCCCO
co2,124-38-9,1-hexanol,111-27-3,0.2974,20,0.7026,31.5,C(=O)=O,CCCCCCO
co2,124-38-9,1-hexanol,111-27-3,0.46549999999999997,20,0.5345,45.8,C(=O)=O,CCCCCCO
co2,124-38-9,1-hexanol,111-27-3,0.6703,20,0.3297,53.6,C(=O)=O,CCCCCCO
co2,124-38-9,1-hexanol,111-27-3,0.3926,30,0.6073999999999999,48.7,C(=O)=O,CCCCCCO
co2,124-38-9,1-hexanol,111-27-3,0.5549000000000001,30,0.44509999999999994,61.2,C(=O)=O,CCCCCCO
co2,124-38-9,1-hexanol,111-27-3,0.6548,30,0.34519999999999995,66.4,C(=O)=O,CCCCCCO
co2,124-38-9,1-hexanol,111-27-3,0.9654,30,0.034599999999999964,67.0,C(=O)=O,CCCCCCO
co2,124-38-9,1-hexanol,111-27-3,0.98,30,0.020000000000000018,69.2,C(=O)=O,CCCCCCO
co2,124-38-9,1-hexanol,111-27-3,0.3926,40,0.6073999999999999,52.8,C(=O)=O,CCCCCCO
co2,124-38-9,1-hexanol,111-27-3,0.5549000000000001,40,0.44509999999999994,75.9,C(=O)=O,CCCCCCO
co2,124-38-9,1-hexanol,111-27-3,0.6548,40,0.34519999999999995,81.7,C(=O)=O,CCCCCCO
co2,124-38-9,1-hexanol,111-27-3,0.7762,40,0.2238,93.5,C(=O)=O,CCCCCCO
co2,124-38-9,1-hexanol,111-27-3,0.8212999999999999,40,0.17870000000000008,96.0,C(=O)=O,CCCCCCO
co2,124-38-9,1-hexanol,111-27-3,0.8554999999999999,40,0.14450000000000007,97.5,C(=O)=O,CCCCCCO
co2,124-38-9,1-pentanol,71-41-0,0.0358,20,0.9642,5.2,C(=O)=O,CCCCCO
co2,124-38-9,1-pentanol,71-41-0,0.0738,20,0.9262,9.8,C(=O)=O,CCCCCO
co2,124-38-9,1-pentanol,71-41-0,0.1572,20,0.8428,19.7,C(=O)=O,CCCCCO
co2,124-38-9,1-pentanol,71-41-0,0.2486,20,0.7514000000000001,29.2,C(=O)=O,CCCCCO
co2,124-38-9,1-pentanol,71-41-0,0.3832,20,0.6168,42.0,C(=O)=O,CCCCCO
co2,124-38-9,1-pentanol,71-41-0,0.4583,20,0.5417000000000001,47.4,C(=O)=O,CCCCCO
co2,124-38-9,1-pentanol,71-41-0,0.596,20,0.404,52.3,C(=O)=O,CCCCCO
co2,124-38-9,1-pentanol,71-41-0,0.7456999999999999,20,0.2543000000000001,54.2,C(=O)=O,CCCCCO
co2,124-38-9,1-pentanol,71-41-0,0.7641,20,0.2359,54.5,C(=O)=O,CCCCCO
co2,124-38-9,1-pentanol,71-41-0,0.0394,30,0.9606,6.0,C(=O)=O,CCCCCO
co2,124-38-9,1-pentanol,71-41-0,0.0668,30,0.9332,10.0,C(=O)=O,CCCCCO
co2,124-38-9,1-pentanol,71-41-0,0.15039999999999998,30,0.8496,20.3,C(=O)=O,CCCCCO
co2,124-38-9,1-pentanol,71-41-0,0.2293,30,0.7706999999999999,30.0,C(=O)=O,CCCCCO
co2,124-38-9,1-pentanol,71-41-0,0.299,30,0.7010000000000001,40.9,C(=O)=O,CCCCCO
co2,124-38-9,1-pentanol,71-41-0,0.3668,30,0.6332,47.0,C(=O)=O,CCCCCO
co2,124-38-9,1-pentanol,71-41-0,0.4843,30,0.5157,57.8,C(=O)=O,CCCCCO
co2,124-38-9,1-pentanol,71-41-0,0.5509000000000001,30,0.44909999999999994,62.7,C(=O)=O,CCCCCO
co2,124-38-9,1-pentanol,71-41-0,0.8462999999999999,30,0.15370000000000006,67.4,C(=O)=O,CCCCCO
co2,124-38-9,1-pentanol,71-41-0,0.8471,30,0.15290000000000004,67.5,C(=O)=O,CCCCCO
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.3779,40,0.6221,10.8,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.5649000000000001,40,0.43509999999999993,20.5,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.6931999999999999,40,0.3068000000000001,30.7,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.7805,40,0.21950000000000003,40.3,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.8452,40,0.15480000000000005,50.7,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.8978,40,0.10219999999999996,60.2,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.9567,40,0.043300000000000005,70.6,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.341,50,0.659,10.8,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.5221,50,0.4779,20.9,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.6254,50,0.37460000000000004,30.8,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.7169,50,0.2831,40.2,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.7857,50,0.21430000000000005,50.6,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.8439,50,0.15610000000000002,60.6,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.9005,50,0.09950000000000003,70.7,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.9437000000000001,50,0.056299999999999906,80.5,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.2958,60,0.7041999999999999,11.2,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.4586,60,0.5414,20.7,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.5922,60,0.40780000000000005,31.0,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.6657,60,0.33430000000000004,40.7,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.7343000000000001,60,0.26569999999999994,50.5,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.7948000000000001,60,0.20519999999999994,60.7,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.8454999999999999,60,0.15450000000000008,70.7,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.8935,60,0.10650000000000004,80.8,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.9833,60,0.016700000000000048,99.0,C(=O)=O,COCCOC
co2,124-38-9,2-methoxyethanol,109-86-4,0.034,25,0.966,3.291,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.066,25,0.9339999999999999,6.339,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.107,25,0.893,10.264,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.15,25,0.85,14.368,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.185,25,0.815,17.709,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.237,25,0.763,22.632,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.281,25,0.719,26.89,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.3284,25,0.6716,31.415,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.3754,25,0.6246,35.913,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.42560000000000003,25,0.5744,40.717,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.022000000000000002,35,0.978,2.725,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.046,35,0.954,5.713,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.079,35,0.921,9.762,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.106,35,0.894,13.158,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.14300000000000002,35,0.857,17.729,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.17600000000000002,35,0.824,21.641,C(=O)=O,COCCO
